열1,열2,열3,열4,열5,열6,열7,열8
140,TestTotalAgent_Origin(Clone),1,4,24,2,0,1707.869
141,TestControllerAgent_MissReward(Clone),1,4,7,2,0,5.393699
141,TestTotalAgent_Origin(Clone),0,2,8,4,1,1713.263
142,TestControllerAgent_MissReward(Clone),0,3,29,4,1,16.5612
142,TestTotalAgent_Origin(Clone),1,4,28,3,0,1729.824
143,TestControllerAgent_MissReward(Clone),0,3,29,4,1,15.91483
143,TestTotalAgent_Origin(Clone),1,4,26,3,0,1745.739
144,TestControllerAgent_MissReward(Clone),1,4,18,1,0,11.04608
144,TestTotalAgent_Origin(Clone),0,1,20,4,1,1756.786
145,TestControllerAgent_MissReward(Clone),1,4,36,3,0,20.20062
145,TestTotalAgent_Origin(Clone),0,3,36,4,1,1776.987
146,TestControllerAgent_MissReward(Clone),0,1,20,4,1,10.68085
146,TestTotalAgent_Origin(Clone),1,4,17,1,0,1787.668
147,TestControllerAgent_MissReward(Clone),1,4,31,3,0,17.3684
147,TestTotalAgent_Origin(Clone),0,3,30,4,1,1805.036
148,TestControllerAgent_MissReward(Clone),1,4,39,3,0,21.48816
148,TestTotalAgent_Origin(Clone),0,3,38,4,1,1826.524
149,TestControllerAgent_MissReward(Clone),0,0,9,4,1,5.013532
149,TestTotalAgent_Origin(Clone),1,4,6,0,0,1831.537
150,TestControllerAgent_MissReward(Clone),0,2,12,4,1,6.891921
150,TestTotalAgent_Origin(Clone),1,4,9,2,0,1838.429
151,TestControllerAgent_MissReward(Clone),0,2,14,4,1,8.247211
151,TestTotalAgent_Origin(Clone),1,4,12,2,0,1846.676
152,TestControllerAgent_MissReward(Clone),1,4,20,3,0,11.79737
152,TestTotalAgent_Origin(Clone),0,3,19,4,1,1858.474
153,TestControllerAgent_MissReward(Clone),1,4,41,3,0,22.57952
153,TestTotalAgent_Origin(Clone),0,3,41,4,1,1881.052
154,TestControllerAgent_MissReward(Clone),1,4,16,2,0,10.31569
154,TestTotalAgent_Origin(Clone),0,2,17,4,1,1891.367
155,TestControllerAgent_MissReward(Clone),1,4,27,2,0,15.67082
155,TestTotalAgent_Origin(Clone),0,2,28,4,1,1907.038
156,TestControllerAgent_MissReward(Clone),1,4,10,0,0,7.053954
156,TestTotalAgent_Origin(Clone),0,0,14,4,1,1914.093
157,TestControllerAgent_MissReward(Clone),1,4,21,1,0,12.46566
157,TestTotalAgent_Origin(Clone),0,1,23,4,1,1926.558
158,TestControllerAgent_MissReward(Clone),1,4,17,2,0,10.52137
158,TestTotalAgent_Origin(Clone),0,2,18,4,1,1937.08
159,TestControllerAgent_MissReward(Clone),1,4,25,3,0,14.53253
159,TestTotalAgent_Origin(Clone),0,3,25,4,1,1951.612
160,TestControllerAgent_MissReward(Clone),0,0,15,4,1,7.846757
160,TestTotalAgent_Origin(Clone),1,4,11,0,0,1959.459
161,TestControllerAgent_MissReward(Clone),1,4,29,1,0,16.37607
161,TestTotalAgent_Origin(Clone),0,1,29,4,1,1975.835
162,TestControllerAgent_MissReward(Clone),1,4,15,2,0,9.554581
162,TestTotalAgent_Origin(Clone),0,2,17,4,1,1985.389
163,TestControllerAgent_MissReward(Clone),1,4,22,0,0,13.00516
163,TestTotalAgent_Origin(Clone),0,0,24,4,1,1998.395
164,TestControllerAgent_MissReward(Clone),1,4,19,1,0,11.60841
164,TestTotalAgent_Origin(Clone),0,1,22,4,1,2010.003
165,TestControllerAgent_MissReward(Clone),1,4,6,0,0,4.890352
165,TestTotalAgent_Origin(Clone),0,0,9,4,1,2014.894
166,TestControllerAgent_MissReward(Clone),1,4,13,1,0,8.600422
166,TestTotalAgent_Origin(Clone),0,1,15,4,1,2023.494
167,TestControllerAgent_MissReward(Clone),1,4,10,1,0,6.955747
167,TestTotalAgent_Origin(Clone),0,1,13,4,1,2030.45
168,TestControllerAgent_MissReward(Clone),1,4,18,3,0,10.99481
168,TestTotalAgent_Origin(Clone),0,3,17,4,1,2041.444
169,TestControllerAgent_MissReward(Clone),1,4,21,2,0,12.49947
169,TestTotalAgent_Origin(Clone),0,2,22,4,1,2053.943
170,TestControllerAgent_MissReward(Clone),1,4,8,1,0,6.735798
170,TestTotalAgent_Origin(Clone),0,1,12,4,1,2060.678
171,TestControllerAgent_MissReward(Clone),0,3,43,4,1,23.14558
171,TestTotalAgent_Origin(Clone),1,4,41,3,0,2083.822
172,TestControllerAgent_MissReward(Clone),1,4,24,3,0,13.93502
172,TestTotalAgent_Origin(Clone),0,3,23,4,1,2097.758
173,TestControllerAgent_MissReward(Clone),0,1,32,4,1,18.47481
173,TestTotalAgent_Origin(Clone),1,4,32,1,0,2116.231
174,TestControllerAgent_MissReward(Clone),1,4,33,0,0,21.84249
174,TestTotalAgent_Origin(Clone),0,0,42,4,1,2138.074
175,TestControllerAgent_MissReward(Clone),0,0,20,4,1,10.73508
175,TestTotalAgent_Origin(Clone),1,4,17,0,0,2148.81
176,TestControllerAgent_MissReward(Clone),1,4,29,2,0,16.30353
176,TestTotalAgent_Origin(Clone),0,2,29,4,1,2165.114
177,TestControllerAgent_MissReward(Clone),1,4,16,1,0,9.963395
177,TestTotalAgent_Origin(Clone),0,1,18,4,1,2175.078
178,TestControllerAgent_MissReward(Clone),1,4,33,2,0,18.48558
178,TestTotalAgent_Origin(Clone),0,2,33,4,1,2193.563
179,TestControllerAgent_MissReward(Clone),1,4,22,2,0,13.06359
179,TestTotalAgent_Origin(Clone),0,2,23,4,1,2206.626
180,TestControllerAgent_MissReward(Clone),0,0,7,4,1,6.116765
180,TestTotalAgent_Origin(Clone),1,4,8,0,0,2212.743
181,TestControllerAgent_MissReward(Clone),1,4,14,1,0,8.896488
181,TestTotalAgent_Origin(Clone),0,1,16,4,1,2221.639
182,TestControllerAgent_MissReward(Clone),1,4,8,0,0,6.024162
182,TestTotalAgent_Origin(Clone),0,0,12,4,1,2227.664
183,TestControllerAgent_MissReward(Clone),1,4,29,0,0,17.00627
183,TestTotalAgent_Origin(Clone),0,0,31,4,1,2244.668
184,TestControllerAgent_MissReward(Clone),1,4,28,3,0,16.11913
184,TestTotalAgent_Origin(Clone),0,3,28,4,1,2260.788
185,TestControllerAgent_MissReward(Clone),1,4,16,0,0,9.985209
185,TestTotalAgent_Origin(Clone),0,0,19,4,1,2270.773
186,TestControllerAgent_MissReward(Clone),0,3,22,4,1,12.67238
186,TestTotalAgent_Origin(Clone),1,4,21,3,0,2283.446
187,TestControllerAgent_MissReward(Clone),0,2,35,4,1,18.75266
187,TestTotalAgent_Origin(Clone),1,4,32,2,0,2302.198
188,TestControllerAgent_MissReward(Clone),1,4,28,2,0,15.95341
188,TestTotalAgent_Origin(Clone),0,2,28,4,1,2318.151
189,TestControllerAgent_MissReward(Clone),1,4,24,3,0,13.98818
189,TestTotalAgent_Origin(Clone),0,3,24,4,1,2332.139
190,TestControllerAgent_MissReward(Clone),0,1,21,4,1,14.21545
190,TestTotalAgent_Origin(Clone),1,4,24,1,0,2346.354
191,TestControllerAgent_MissReward(Clone),0,0,15,4,1,7.709646
191,TestTotalAgent_Origin(Clone),1,4,11,0,0,2354.064
192,TestControllerAgent_MissReward(Clone),1,4,20,1,0,11.68174
192,TestTotalAgent_Origin(Clone),0,1,21,4,1,2365.746
193,TestControllerAgent_MissReward(Clone),0,1,24,4,1,13.08317
193,TestTotalAgent_Origin(Clone),1,4,21,1,0,2378.829
194,TestControllerAgent_MissReward(Clone),0,1,16,4,1,8.661795
194,TestTotalAgent_Origin(Clone),1,4,13,1,0,2387.491
195,TestControllerAgent_MissReward(Clone),1,4,51,3,0,27.50675
195,TestTotalAgent_Origin(Clone),0,3,49,4,1,2414.997
196,TestControllerAgent_MissReward(Clone),0,0,20,4,1,11.58346
196,TestTotalAgent_Origin(Clone),1,4,19,0,0,2426.58
197,TestControllerAgent_MissReward(Clone),1,4,34,2,0,19.2085
197,TestTotalAgent_Origin(Clone),0,2,34,4,1,2445.788
198,TestControllerAgent_MissReward(Clone),0,0,5,4,1,8.216227
198,TestTotalAgent_Origin(Clone),1,4,12,0,0,2454.004
199,TestControllerAgent_MissReward(Clone),0,1,16,4,1,8.454129
199,TestTotalAgent_Origin(Clone),1,4,12,1,0,2462.458
200,TestControllerAgent_MissReward(Clone),1,4,35,0,0,19.37177
200,TestTotalAgent_Origin(Clone),0,0,37,4,1,2481.832
201,TestControllerAgent_MissReward(Clone),0,3,39,4,1,21.5701
