Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Draw,632,TestControllerAgent_Origin_Team0_Agent0,0,0,2,148,1,0,100.0395
Draw,632,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,149,2,0,100.0395
Win,633,TestControllerAgent_Origin_Team0_Agent0,0,1,4,98,1,0,50.68274
Loss,633,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,92,4,1,50.68274
Win,634,TestControllerAgent_Origin_Team0_Agent0,0,1,4,50,0,0,26.66063
Loss,634,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,48,4,1,26.66063
Win,635,TestControllerAgent_Origin_Team0_Agent0,0,1,4,76,0,0,40.25874
Loss,635,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,72,4,1,40.25874
Draw,636,TestControllerAgent_Origin_Team0_Agent0,0,0,3,147,1,0,100.0228
Draw,636,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,149,3,0,100.0228
Win,637,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,0,0,18.0728
Loss,637,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,29,4,1,18.0728
Win,638,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,0,0,24.571
Loss,638,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,44,4,1,24.571
Win,639,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,0,0,17.02997
Loss,639,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,30,4,1,17.02997
Win,640,TestControllerAgent_Origin_Team0_Agent0,0,1,4,60,0,0,31.82143
Loss,640,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,59,4,1,31.82143
Draw,641,TestControllerAgent_Origin_Team0_Agent0,0,0,3,147,0,0,100.0161
Draw,641,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,150,3,0,100.0161
Win,642,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,0,0,18.06545
Loss,642,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,31,4,1,18.06545
Win,643,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,1,0,22.77995
Loss,643,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,42,4,1,22.77995
Win,644,TestControllerAgent_Origin_Team0_Agent0,0,1,4,71,1,0,37.31149
Loss,644,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,69,4,1,37.31149
Win,645,TestControllerAgent_Origin_Team0_Agent0,0,1,4,23,0,0,12.98835
Loss,645,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,24,4,1,12.98835
Win,646,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,0,0,14.50658
Loss,646,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,26,4,1,14.50658
Win,647,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,1,0,15.29984
Loss,647,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,24,4,1,15.29984
