Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Win,56,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,32,2,0,19.03498
Loss,56,TestTotalAgent_Origin_Team1_Agent0,1,0,2,35,4,1,19.03498
Win,57,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,28,0,0,16.60502
Loss,57,TestTotalAgent_Origin_Team1_Agent0,1,0,0,33,4,1,16.60502
Win,58,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,2,0,12.47194
Loss,58,TestTotalAgent_Origin_Team1_Agent0,1,0,2,22,4,1,12.47194
Win,59,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,12,0,0,7.811029
Loss,59,TestTotalAgent_Origin_Team1_Agent0,1,0,0,15,4,1,7.811029
Win,60,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,14,0,0,8.720989
Loss,60,TestTotalAgent_Origin_Team1_Agent0,1,0,0,18,4,1,8.720989
Win,61,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,23,0,0,14.06641
Loss,61,TestTotalAgent_Origin_Team1_Agent0,1,0,0,28,4,1,14.06641
Win,62,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,56,3,0,31.64418
Loss,62,TestTotalAgent_Origin_Team1_Agent0,1,0,3,57,4,1,31.64418
Loss,63,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,38,4,1,20.32693
Win,63,TestTotalAgent_Origin_Team1_Agent0,1,1,4,36,1,0,20.32693
Loss,64,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,29,4,1,16.55763
Win,64,TestTotalAgent_Origin_Team1_Agent0,1,1,4,29,1,0,16.55763
Win,65,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,77,3,0,41.63092
Loss,65,TestTotalAgent_Origin_Team1_Agent0,1,0,3,78,4,1,41.63092
Win,66,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,38,1,0,21.2681
Loss,66,TestTotalAgent_Origin_Team1_Agent0,1,0,1,41,4,1,21.2681
Win,67,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,42,1,0,23.58455
Loss,67,TestTotalAgent_Origin_Team1_Agent0,1,0,1,45,4,1,23.58455
Win,68,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,28,2,0,16.21642
Loss,68,TestTotalAgent_Origin_Team1_Agent0,1,0,2,30,4,1,16.21642
Win,69,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,62,1,0,34.46841
Loss,69,TestTotalAgent_Origin_Team1_Agent0,1,0,1,66,4,1,34.46841
Win,70,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,26,2,0,14.98898
