Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,8,TestTotalAgent_Origin_Team1_Agent1,1,0,2,18,4,1,9.818752
Win,9,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,11,4,1,9.971822
Win,9,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,12,0,0,9.971822
Loss,9,TestTotalAgent_Origin_Team1_Agent0,1,1,1,18,4,1,9.971822
Loss,9,TestTotalAgent_Origin_Team1_Agent1,1,0,3,10,4,1,9.971822
Win,10,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,20,1,0,14.38675
Win,10,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,20,4,1,14.38675
Loss,10,TestTotalAgent_Origin_Team1_Agent0,1,1,3,22,4,1,14.38675
Loss,10,TestTotalAgent_Origin_Team1_Agent1,1,0,2,26,4,1,14.38675
Win,11,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,18,4,1,37.0501
Win,11,TestControllerAgent_MissReward_Team0_Agent1,0,2,6,62,3,0,37.0501
Loss,11,TestTotalAgent_Origin_Team1_Agent0,1,0,4,68,4,1,37.0501
Loss,11,TestTotalAgent_Origin_Team1_Agent1,1,1,3,31,4,1,37.0501
Loss,12,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,32,4,1,17.65262
Loss,12,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,17,4,1,17.65262
Win,12,TestTotalAgent_Origin_Team1_Agent0,1,2,3,32,0,0,17.65262
Win,12,TestTotalAgent_Origin_Team1_Agent1,1,0,5,30,2,0,17.65262
Win,13,TestControllerAgent_MissReward_Team0_Agent0,0,2,6,19,0,0,12.3541
Win,13,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,22,0,0,12.3541
Loss,13,TestTotalAgent_Origin_Team1_Agent0,1,0,0,24,4,1,12.3541
Loss,13,TestTotalAgent_Origin_Team1_Agent1,1,0,0,24,4,1,12.3541
Win,14,TestControllerAgent_MissReward_Team0_Agent0,0,2,5,35,1,0,21.08347
Win,14,TestControllerAgent_MissReward_Team0_Agent1,0,0,3,10,4,1,21.08347
Loss,14,TestTotalAgent_Origin_Team1_Agent0,1,1,4,12,4,1,21.08347
Loss,14,TestTotalAgent_Origin_Team1_Agent1,1,0,1,40,4,1,21.08347
Loss,15,TestControllerAgent_MissReward_Team0_Agent0,0,1,6,58,4,1,36.16423
Loss,15,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,7,4,1,36.16423
Win,15,TestTotalAgent_Origin_Team1_Agent0,1,1,7,42,4,1,36.16423
Win,15,TestTotalAgent_Origin_Team1_Agent1,1,1,1,69,3,0,36.16423
Win,16,TestControllerAgent_MissReward_Team0_Agent0,0,1,5,40,3,0,23.89319
Win,16,TestControllerAgent_MissReward_Team0_Agent1,0,1,3,39,4,1,23.89319
Loss,16,TestTotalAgent_Origin_Team1_Agent0,1,1,3,44,4,1,23.89319
Loss,16,TestTotalAgent_Origin_Team1_Agent1,1,0,4,28,4,1,23.89319
Win,17,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,37,3,0,23.18022
Win,17,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,42,3,0,23.18022
Loss,17,TestTotalAgent_Origin_Team1_Agent0,1,0,3,38,4,1,23.18022
Loss,17,TestTotalAgent_Origin_Team1_Agent1,1,0,3,42,4,1,23.18022
Win,18,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,38,1,0,21.61889
Win,18,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,34,2,0,21.61889
Loss,18,TestTotalAgent_Origin_Team1_Agent0,1,0,3,38,4,1,21.61889
Loss,18,TestTotalAgent_Origin_Team1_Agent1,1,0,0,42,4,1,21.61889
Win,19,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,14,3,0,11.31991
Win,19,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,23,0,0,11.31991
Loss,19,TestTotalAgent_Origin_Team1_Agent0,1,0,2,20,4,1,11.31991
Loss,19,TestTotalAgent_Origin_Team1_Agent1,1,0,1,17,4,1,11.31991
Win,20,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,10,4,1,20.46926
Win,20,TestControllerAgent_MissReward_Team0_Agent1,0,2,8,31,2,0,20.46926
Loss,20,TestTotalAgent_Origin_Team1_Agent0,1,0,1,39,4,1,20.46926
Loss,20,TestTotalAgent_Origin_Team1_Agent1,1,1,5,31,4,1,20.46926
Win,21,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,15,3,0,11.21079
Win,21,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,21,0,0,11.21079
Loss,21,TestTotalAgent_Origin_Team1_Agent0,1,0,1,21,4,1,11.21079
Loss,21,TestTotalAgent_Origin_Team1_Agent1,1,0,2,11,4,1,11.21079
Loss,22,TestControllerAgent_MissReward_Team0_Agent0,0,0,0,8,4,1,11.04162
Loss,22,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,20,4,1,11.04162
Win,22,TestTotalAgent_Origin_Team1_Agent0,1,1,4,18,0,0,11.04162
Win,22,TestTotalAgent_Origin_Team1_Agent1,1,1,4,18,0,0,11.04162
Win,23,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,34,0,0,17.66091
Win,23,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,27,1,0,17.66091
Loss,23,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,17.66091
Loss,23,TestTotalAgent_Origin_Team1_Agent1,1,0,0,34,4,1,17.66091
Win,24,TestControllerAgent_MissReward_Team0_Agent0,0,2,6,11,1,0,9.559095
Win,24,TestControllerAgent_MissReward_Team0_Agent1,0,0,2,17,0,0,9.559095
Loss,24,TestTotalAgent_Origin_Team1_Agent0,1,0,0,8,4,1,9.559095
Loss,24,TestTotalAgent_Origin_Team1_Agent1,1,0,1,18,4,1,9.559095
Win,25,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,18,3,0,14.20153
Win,25,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,5,4,1,14.20153
Loss,25,TestTotalAgent_Origin_Team1_Agent0,1,0,0,27,4,1,14.20153
Loss,25,TestTotalAgent_Origin_Team1_Agent1,1,1,7,21,4,1,14.20153
Win,26,TestControllerAgent_MissReward_Team0_Agent0,0,2,8,23,2,0,16.002
Win,26,TestControllerAgent_MissReward_Team0_Agent1,0,0,0,6,4,1,16.002
Loss,26,TestTotalAgent_Origin_Team1_Agent0,1,0,1,30,4,1,16.002
Loss,26,TestTotalAgent_Origin_Team1_Agent1,1,1,5,24,4,1,16.002
Win,27,TestControllerAgent_MissReward_Team0_Agent0,0,0,1,30,0,0,16.47864
Win,27,TestControllerAgent_MissReward_Team0_Agent1,0,2,7,24,0,0,16.47864
Loss,27,TestTotalAgent_Origin_Team1_Agent0,1,0,0,32,4,1,16.47864
Loss,27,TestTotalAgent_Origin_Team1_Agent1,1,0,0,23,4,1,16.47864
Win,28,TestControllerAgent_MissReward_Team0_Agent0,0,0,2,46,0,0,25.82649
Win,28,TestControllerAgent_MissReward_Team0_Agent1,0,2,6,41,2,0,25.82649
Loss,28,TestTotalAgent_Origin_Team1_Agent0,1,0,1,46,4,1,25.82649
Loss,28,TestTotalAgent_Origin_Team1_Agent1,1,0,1,50,4,1,25.82649
Win,29,TestControllerAgent_MissReward_Team0_Agent0,0,2,7,23,2,0,16.16644
Win,29,TestControllerAgent_MissReward_Team0_Agent1,0,0,1,15,4,1,16.16644
